symbol,name,index,industry,price,monthly_high,retracement,pe_ratio,pb_ratio,market_cap,eastmoney_url
002053,云南能投,2599,未知,25.23,27.17,0.07140228192859777,16.6,1.39,10330584586.0,https://quote.eastmoney.com/concept/sz002053.html?from=classic
600226,亨通股份,3145,未知,68.04,69.88,0.026330852890669568,39.13,2.8,9934433288.0,https://quote.eastmoney.com/concept/sh600226.html?from=classic
002708,光洋股份,2892,未知,41.21,42.94,0.040288775034932396,70.54,4.45,7470281981.0,https://quote.eastmoney.com/concept/sz002708.html?from=classic
603025,大豪科技,4133,未知,47.15,49.76,0.05245176848874597,23.13,7.69,18447136850.0,https://quote.eastmoney.com/concept/sh603025.html?from=classic
605303,园林股份,5410,未知,24.54,24.54,0.0,-51.36,3.19,3229585282.0,https://quote.eastmoney.com/concept/sh605303.html?from=classic
002871,伟隆股份,328,未知,65.28,68.71,0.04991995342744859,46.98,4.6,4785223055.0,https://quote.eastmoney.com/concept/sz002871.html?from=classic
601798,蓝科高新,2111,未知,10.95,12.73,0.13982717989002366,142.02,2.96,3683547977.0,https://quote.eastmoney.com/concept/sh601798.html?from=classic
600400,红豆股份,4375,未知,25.28,28.72,0.11977715877437319,-46.67,2.24,5636774756.0,https://quote.eastmoney.com/concept/sh600400.html?from=classic
601929,吉视传媒,354,未知,8.03,9.42,0.14755838641188965,-27.28,2.47,12667931050.0,https://quote.eastmoney.com/concept/sh601929.html?from=classic
688007,光峰科技,353,未知,22.82,23.03,0.009118541033434686,-113.37,3.58,9686450248.0,https://quote.eastmoney.com/concept/sh688007.html?from=classic
000782,恒申新材,161,未知,19.94,20.33,0.01918347270044255,-56.69,2.39,4160683945.0,https://quote.eastmoney.com/concept/sz000782.html?from=classic
000892,欢瑞世纪,1936,未知,12.76,15.47,0.17517776341305757,-392.77,5.75,5022620022.0,https://quote.eastmoney.com/concept/sz000892.html?from=classic
603601,再升科技,4773,未知,85.15,91.2,0.06633771929824558,52.7,2.98,6354851796.0,https://quote.eastmoney.com/concept/sh603601.html?from=classic
871694,中裕科技,4103,未知,47.43,52.56,0.09760273972602744,27.8,3.44,2924438859.0,https://quote.eastmoney.com/concept/sh871694.html?from=classic
301310,鑫宏业,2873,未知,59.72,68.41,0.12702821224967106,40.77,2.47,5615118573.0,https://quote.eastmoney.com/concept/sz301310.html?from=classic
002131,利欧股份,143,未知,220.18,231.1,0.047252271743833785,79.61,2.69,34400635811.0,https://quote.eastmoney.com/concept/sz002131.html?from=classic
688608,恒玄科技,456,未知,403.97,415.27,0.02721121198256545,62.43,7.22,47576927295.0,https://quote.eastmoney.com/concept/sh688608.html?from=classic
600654,中安科,4240,未知,5257.57,5623.33,0.06504331063622448,311.75,6.4,10700980123.0,https://quote.eastmoney.com/concept/sh600654.html?from=classic
301526,国际复材,80,未知,7.0,7.59,0.07773386034255597,58.37,3.29,26999486824.0,https://quote.eastmoney.com/concept/sz301526.html?from=classic
600329,达仁堂,4545,未知,102.59,115.31,0.11031133466308211,9.01,3.96,34754358286.0,https://quote.eastmoney.com/concept/sh600329.html?from=classic
832225,利通科技,5404,未知,52.32,63.01,0.16965561022059988,30.36,4.56,3198356129.0,https://quote.eastmoney.com/concept/sh832225.html?from=classic
600392,盛和资源,5329,未知,171.27,191.06,0.10358002721658113,62.11,4.41,41822441960.0,https://quote.eastmoney.com/concept/sh600392.html?from=classic
301193,家联科技,218,未知,35.27,37.65,0.06321381142098262,-40.12,2.62,4005373929.0,https://quote.eastmoney.com/concept/sz301193.html?from=classic
300339,润和软件,71,未知,417.04,440.44,0.053128689492325805,460.53,15.39,55095701980.0,https://quote.eastmoney.com/concept/sz300339.html?from=classic
000014,沙河股份,4575,未知,138.92,164.89,0.157498938686397,-94.85,2.24,3618591049.0,https://quote.eastmoney.com/concept/sz000014.html?from=classic
301326,捷邦科技,85,未知,106.0,117.68,0.09925220938137327,-167.62,5.96,7539413888.0,https://quote.eastmoney.com/concept/sz301326.html?from=classic
688668,鼎通科技,200,未知,152.59,178.13,0.143378431482625,66.96,8.28,15454175621.0,https://quote.eastmoney.com/concept/sh688668.html?from=classic
300308,中际旭创,4893,未知,2008.63,2046.89,0.018691771419079673,55.05,17.16,348557821376.0,https://quote.eastmoney.com/concept/sz300308.html?from=classic
002922,伊戈尔,796,未知,37.87,38.37,0.013031013812874642,48.42,2.59,8138390470.0,https://quote.eastmoney.com/concept/sz002922.html?from=classic
300008,天海防务,4388,未知,82.88,89.71,0.0761342102329729,77.95,5.94,12718294419.0,https://quote.eastmoney.com/concept/sz300008.html?from=classic
688502,茂莱光学,5320,未知,428.56,466.56,0.08144718792866941,342.7,19.34,22811184000.0,https://quote.eastmoney.com/concept/sh688502.html?from=classic
002851,麦格米特,4917,未知,167.65,183.64,0.08707253321716392,94.06,6.56,40354031587.0,https://quote.eastmoney.com/concept/sz002851.html?from=classic
688411,海博思创,183,未知,112.7,117.31,0.039297587588440874,54.71,5.35,20539548713.0,https://quote.eastmoney.com/concept/sh688411.html?from=classic
300456,赛微电子,2724,未知,142.18,157.4,0.09669631512071156,1745.23,3.66,18444448845.0,https://quote.eastmoney.com/concept/sz300456.html?from=classic
300854,中兰环保,792,未知,20.65,21.52,0.040427509293680344,182.52,2.09,2054411438.0,https://quote.eastmoney.com/concept/sz300854.html?from=classic
300375,鹏翎股份,4733,未知,39.86,41.96,0.050047664442326056,48.09,1.98,4456735026.0,https://quote.eastmoney.com/concept/sz300375.html?from=classic
000063,中兴通讯,4942,未知,628.23,669.19,0.061208326484257135,21.88,2.97,214685045729.0,https://quote.eastmoney.com/concept/sz000063.html?from=classic
301556,托普云农,179,未知,128.61,128.86,0.001940090020176936,508.17,11.59,10431449600.0,https://quote.eastmoney.com/concept/sz301556.html?from=classic
688535,华海诚科,5036,未知,95.58,102.79,0.07014301002043008,269.16,7.55,7761384850.0,https://quote.eastmoney.com/concept/sh688535.html?from=classic
833427,华维设计,4560,未知,35.06,44.81,0.21758536041062262,286.83,5.27,1720655550.0,https://quote.eastmoney.com/concept/sh833427.html?from=classic
838837,华原股份,3700,未知,18.31,20.62,0.11202715809893318,37.89,5.03,2576083123.0,https://quote.eastmoney.com/concept/sh838837.html?from=classic
000880,潍柴重机,4212,未知,211.07,238.6,0.11538139145012574,59.42,7.94,17072950518.0,https://quote.eastmoney.com/concept/sz000880.html?from=classic
002134,天津普林,4679,未知,28.92,32.95,0.12230652503793629,2793.16,11.72,5661920157.0,https://quote.eastmoney.com/concept/sz002134.html?from=classic
600967,内蒙一机,4797,未知,96.08,115.2,0.16597222222222227,74.46,3.63,43191548648.0,https://quote.eastmoney.com/concept/sh600967.html?from=classic
301448,开创电气,1050,未知,53.88,58.13,0.07311199036642009,462.74,6.17,4243200000.0,https://quote.eastmoney.com/concept/sz301448.html?from=classic
300604,长川科技,4639,未知,354.78,376.52,0.057739296717305884,37.29,8.42,31851134944.0,https://quote.eastmoney.com/concept/sz300604.html?from=classic
601231,环旭电子,816,未知,44.9,45.68,0.01707530647985992,33.35,2.35,42563788744.0,https://quote.eastmoney.com/concept/sh601231.html?from=classic
300547,川环科技,1352,未知,192.28,220.97,0.1298366294067068,57.61,9.17,11363714456.0,https://quote.eastmoney.com/concept/sz300547.html?from=classic
836247,华密新材,5216,未知,96.19,120.57,0.2022061872771004,148.69,11.01,4986272854.0,https://quote.eastmoney.com/concept/sh836247.html?from=classic
688206,概伦电子,3907,未知,36.01,38.72,0.06998966942148763,2664.04,8.14,16027600326.0,https://quote.eastmoney.com/concept/sh688206.html?from=classic
000679,大连友谊,4623,未知,44.17,54.42,0.18834987137081954,-62.88,13.52,3264624000.0,https://quote.eastmoney.com/concept/sz000679.html?from=classic
300684,中石科技,2567,未知,115.85,123.19,0.05958275834077444,44.86,5.83,11075851067.0,https://quote.eastmoney.com/concept/sz300684.html?from=classic
300442,润泽科技,4414,未知,111.69,118.12,0.054436166610226946,56.85,9.62,97815462844.0,https://quote.eastmoney.com/concept/sz300442.html?from=classic
002241,歌尔股份,449,未知,741.91,745.59,0.00493568851513575,39.17,3.28,110994694685.0,https://quote.eastmoney.com/concept/sz002241.html?from=classic
920068,天工股份,5383,未知,22.55,25.48,0.11499215070643641,108.61,10.45,13898720318.0,https://quote.eastmoney.com/concept/sh920068.html?from=classic
301231,荣信文化,3318,未知,26.84,28.69,0.06448239804810044,2162.17,2.6,2254324000.0,https://quote.eastmoney.com/concept/sz301231.html?from=classic
301191,菲菱科思,5132,未知,161.72,166.09,0.026311036185200823,179.73,4.8,7866156480.0,https://quote.eastmoney.com/concept/sz301191.html?from=classic
688766,普冉股份,4691,未知,313.05,334.59,0.06437729758809278,138.73,5.04,11302068447.0,https://quote.eastmoney.com/concept/sh688766.html?from=classic
002236,大华股份,2490,未知,867.67,881.27,0.01543227387747231,12.45,1.66,61659534568.0,https://quote.eastmoney.com/concept/sz002236.html?from=classic
002918,蒙娜丽莎,1194,未知,38.52,38.57,0.0012963443090484095,-22.5,1.7,5335131529.0,https://quote.eastmoney.com/concept/sz002918.html?from=classic
688260,昀冢科技,284,未知,30.93,32.59,0.050935869898742055,-18.69,22.26,3735600000.0,https://quote.eastmoney.com/concept/sh688260.html?from=classic
301630,同宇新材,5403,未知,200.1,237.9,0.15889029003783106,60.87,4.94,8064000000.0,https://quote.eastmoney.com/concept/sz301630.html?from=classic
003020,立方制药,5235,未知,78.34,87.81,0.10784648673271835,39.23,4.01,7078580814.0,https://quote.eastmoney.com/concept/sz003020.html?from=classic
430047,诺思兰德,3059,未知,389.3,469.16,0.17021911501406772,-247.28,23.6,7632989036.0,https://quote.eastmoney.com/concept/sh430047.html?from=classic
002815,崇达技术,181,未知,36.07,39.41,0.08475006343567613,38.09,2.2,16878339271.0,https://quote.eastmoney.com/concept/sz002815.html?from=classic
002267,陕天然气,5295,未知,24.9,26.88,0.0736607142857143,9.32,1.44,9497124300.0,https://quote.eastmoney.com/concept/sz002267.html?from=classic
600580,卧龙电驱,4383,未知,184.84,201.99,0.08490519332640233,48.53,4.98,52143482517.0,https://quote.eastmoney.com/concept/sh600580.html?from=classic
300695,兆丰股份,3787,未知,166.87,176.27,0.05332728201055202,92.22,4.5,11606160874.0,https://quote.eastmoney.com/concept/sz300695.html?from=classic
688371,菲沃泰,364,未知,23.27,23.58,0.01314673452078027,226.31,3.94,7564901628.0,https://quote.eastmoney.com/concept/sh688371.html?from=classic
688588,凌志软件,2489,未知,19.3,20.35,0.05159705159705163,27.84,5.88,7296182455.0,https://quote.eastmoney.com/concept/sh688588.html?from=classic
688737,中自科技,2451,未知,36.49,38.63,0.05539735956510485,100.6,1.69,3099112073.0,https://quote.eastmoney.com/concept/sh688737.html?from=classic
688557,兰剑智能,4934,未知,53.88,59.57,0.09551787812657374,46.05,3.21,3809414644.0,https://quote.eastmoney.com/concept/sh688557.html?from=classic
300548,长芯博创,184,未知,328.97,339.53,0.03110181721791873,99.43,21.3,35675190791.0,https://quote.eastmoney.com/concept/sz300548.html?from=classic
300871,回盛生物,1241,未知,38.41,39.87,0.03661901178831204,20.62,2.35,4831701461.0,https://quote.eastmoney.com/concept/sz300871.html?from=classic
002807,江阴银行,3635,未知,7.6,7.75,0.019354838709677465,7.23,0.65,12233122161.0,https://quote.eastmoney.com/concept/sz002807.html?from=classic
301398,星源卓镁,3863,未知,69.14,84.45,0.1812907045589106,80.9,5.01,5481280000.0,https://quote.eastmoney.com/concept/sz301398.html?from=classic
300939,秋田微,2112,未知,55.21,56.51,0.023004777915413152,40.65,3.03,4167600000.0,https://quote.eastmoney.com/concept/sz300939.html?from=classic
301168,通灵股份,4187,未知,44.18,45.15,0.021483942414174947,62.54,2.45,5223600000.0,https://quote.eastmoney.com/concept/sz301168.html?from=classic
300539,横河精密,5253,未知,67.28,82.72,0.1866537717601547,181.64,7.16,8120769052.0,https://quote.eastmoney.com/concept/sz300539.html?from=classic
002396,星网锐捷,5034,未知,105.85,111.07,0.04699738903394255,45.77,2.87,19398221646.0,https://quote.eastmoney.com/concept/sz002396.html?from=classic
688663,新风光,4429,未知,35.96,37.42,0.039016568679850365,42.13,3.6,4734683144.0,https://quote.eastmoney.com/concept/sh688663.html?from=classic
832469,富恒新材,4427,未知,22.01,26.31,0.16343595591030016,170.63,4.97,2317152240.0,https://quote.eastmoney.com/concept/sh832469.html?from=classic
002259,升达林业,4846,未知,12.35,13.81,0.10572049239681396,78.76,13.48,3581082551.0,https://quote.eastmoney.com/concept/sz002259.html?from=classic
600010,包钢股份,5391,未知,20.1,21.27,0.05500705218617763,418.97,2.44,126808134174.0,https://quote.eastmoney.com/concept/sh600010.html?from=classic
688657,浩辰软件,4616,未知,87.21,98.4,0.11371951219512207,71.23,2.72,3783450132.0,https://quote.eastmoney.com/concept/sh688657.html?from=classic
600764,中国海防,4776,未知,250.74,273.31,0.08258022026270533,205.12,3.16,25675039716.0,https://quote.eastmoney.com/concept/sh600764.html?from=classic
688573,信宇人,4326,未知,29.6,37.18,0.20387305002689612,-28.17,3.8,2914058306.0,https://quote.eastmoney.com/concept/sh688573.html?from=classic
300951,博硕科技,1115,未知,93.29,99.74,0.06466813715660706,34.68,2.98,6763930435.0,https://quote.eastmoney.com/concept/sz300951.html?from=classic
300376,ST易事特,1043,未知,120.26,121.38,0.00922722029988458,66.48,1.72,11757614404.0,https://quote.eastmoney.com/concept/sz300376.html?from=classic
002335,科华数据,3260,未知,259.52,273.47,0.05101107982594085,96.49,4.41,26610826937.0,https://quote.eastmoney.com/concept/sz002335.html?from=classic
300003,乐普医疗,4426,未知,91.94,95.94,0.04169272461955389,27.71,2.46,38289247921.0,https://quote.eastmoney.com/concept/sz300003.html?from=classic
688692,达梦数据,4595,未知,363.01,376.93,0.0369299339399889,68.8,8.1,27015666800.0,https://quote.eastmoney.com/concept/sh688692.html?from=classic
688048,长光华芯,5228,未知,99.71,112.0,0.10973214285714292,779.31,4.67,13987813477.0,https://quote.eastmoney.com/concept/sh688048.html?from=classic
002768,国恩股份,3957,未知,146.28,161.64,0.09502598366740897,28.75,2.57,12770450000.0,https://quote.eastmoney.com/concept/sz002768.html?from=classic
688609,九联科技,984,未知,12.11,12.5,0.031200000000000047,-26.6,6.89,6010000000.0,https://quote.eastmoney.com/concept/sh688609.html?from=classic
600229,城市传媒,1900,未知,9.6,10.03,0.042871385842472555,18.99,1.5,4803345590.0,https://quote.eastmoney.com/concept/sh600229.html?from=classic
603341,龙旗科技,4697,未知,46.38,47.68,0.02726510067114088,34.29,3.75,21140944742.0,https://quote.eastmoney.com/concept/sh603341.html?from=classic
601199,江南水务,1794,未知,29.59,31.39,0.05734310289901245,15.4,1.34,5863768531.0,https://quote.eastmoney.com/concept/sh601199.html?from=classic
301252,同星科技,1052,未知,65.95,71.44,0.07684770436730116,36.0,4.19,5168786000.0,https://quote.eastmoney.com/concept/sz301252.html?from=classic
300551,古鳌科技,3043,未知,50.81,57.66,0.1187998612556364,-21.15,7.81,4271189258.0,https://quote.eastmoney.com/concept/sz300551.html?from=classic
600588,用友网络,4535,未知,544.25,556.65,0.022276116051378744,-19.81,7.77,58293975798.0,https://quote.eastmoney.com/concept/sh600588.html?from=classic
301525,儒竞科技,5223,未知,96.12,114.98,0.1640285267002957,42.33,2.81,8951129901.0,https://quote.eastmoney.com/concept/sz301525.html?from=classic
301392,汇成真空,5309,未知,184.75,199.45,0.07370268237653542,209.96,23.56,17907000000.0,https://quote.eastmoney.com/concept/sz301392.html?from=classic
688025,杰普特,385,未知,137.67,146.03,0.0572485105800179,84.75,6.02,12219553821.0,https://quote.eastmoney.com/concept/sh688025.html?from=classic
000831,中国稀土,5386,未知,166.65,180.06,0.07447517494168608,172.95,10.65,50238193003.0,https://quote.eastmoney.com/concept/sz000831.html?from=classic
600506,统一股份,1377,未知,23.58,24.02,0.018318068276436356,26.79,9.14,4431796997.0,https://quote.eastmoney.com/concept/sh600506.html?from=classic
301413,安培龙,5144,未知,162.42,170.44,0.04705468199953069,142.46,9.84,12004058150.0,https://quote.eastmoney.com/concept/sz301413.html?from=classic
002993,奥海科技,4757,未知,69.69,75.32,0.07474774296335629,27.93,2.92,13934499200.0,https://quote.eastmoney.com/concept/sz002993.html?from=classic
832885,星辰科技,4331,未知,106.73,122.65,0.12980024459845088,168.88,11.47,4350167040.0,https://quote.eastmoney.com/concept/sh832885.html?from=classic
002625,光启技术,416,未知,348.8,350.75,0.005559515324305028,148.38,12.28,114473253108.0,https://quote.eastmoney.com/concept/sz002625.html?from=classic
688127,蓝特光学,533,未知,35.12,36.25,0.03117241379310352,64.6,7.17,13353732288.0,https://quote.eastmoney.com/concept/sh688127.html?from=classic
