序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
5346,600312,平高电气,17.36,-3.02,-0.54,136735.0,239904110.0,3.13,17.92,17.36,17.92,17.9,0.95,1.01,20.62,2.26,23556153924.0,23556153924.0,-0.12,-0.17,-4.41,40.68
5350,002353,杰瑞股份,35.51,-3.03,-1.11,63305.0,226806221.5,3.36,36.58,35.35,36.55,36.62,1.06,0.91,17.06,1.81,36357120630.0,24623889811.0,0.06,-0.06,28.06,29.13
5359,002601,龙佰集团,17.65,-3.08,-0.56,299098.0,531970877.95,3.13,18.17,17.6,18.16,18.21,1.93,1.5,12.32,1.76,42118075968.0,35099774182.0,0.0,-0.06,14.91,6.78
5367,603379,三美股份,33.21,-3.15,-1.08,49277.0,165324033.0,3.7,34.4,33.13,34.31,34.29,0.89,0.81,27.11,3.26,20274008819.0,20274008819.0,0.03,0.18,22.37,-1.66
5375,002850,科达利,104.14,-3.18,-3.42,16945.0,178322235.93,3.72,108.0,104.0,107.61,107.56,0.84,0.88,20.81,2.57,28203241975.0,20102520458.0,-0.06,0.08,47.97,25.53
5380,603596,伯特利,42.85,-3.21,-1.42,110780.0,475681691.0,5.01,44.5,42.28,44.27,44.27,1.48,1.83,25.05,4.19,25990488387.0,25937247262.0,0.07,-0.07,33.32,-13.01
5381,688728,格科微,15.99,-3.21,-0.53,140033.0,226616256.0,5.02,16.67,15.84,16.57,16.52,1.0,0.97,3844.92,5.46,41583380805.0,23167705896.0,0.13,0.5,52.14,-21.85
5382,603728,鸣志电器,48.85,-3.21,-1.62,74984.0,370692149.0,2.89,50.25,48.79,50.03,50.47,0.71,1.79,324.66,7.11,20462410125.0,20462410125.0,0.02,0.08,60.16,-25.77
5384,603899,晨光股份,33.29,-3.23,-1.11,278761.0,955473967.0,6.86,35.37,33.01,34.01,34.4,1.85,3.02,22.58,3.58,30754248102.0,30754248102.0,-0.03,0.15,28.63,-9.41
5388,301269,华大九天,124.01,-3.25,-4.16,107171.0,1356753283.33,5.63,130.71,123.5,126.14,128.17,0.97,4.09,862.54,13.73,67330208650.0,32530482518.0,0.02,-0.05,76.4,17.32
5402,601865,福莱特,24.75,-3.32,-0.85,182933.0,462011030.0,4.73,25.82,24.61,25.26,25.6,0.97,0.96,33.57,2.66,57987258095.0,47026596845.0,0.0,0.12,53.54,-5.97
5407,002202,金风科技,10.96,-3.35,-0.38,722769.0,795176572.55,3.53,11.23,10.83,11.18,11.34,1.05,2.13,19.38,1.26,46306741411.0,37200707962.0,0.0,0.09,32.85,38.73
5420,300377,赢时胜,31.2,-3.41,-1.1,1792381.0,5731844650.11,8.3,33.33,30.65,32.08,32.3,0.97,27.8,-1263.93,7.9,23433542496.0,20114491145.0,0.06,0.65,472.48,304.15
5425,002128,电投能源,20.04,-3.42,-0.71,100077.0,202842514.89,3.66,20.74,19.98,20.7,20.75,0.93,0.45,7.66,1.32,44921132800.0,44921132800.0,-0.1,0.0,16.17,48.01
5435,688037,芯源微,100.3,-3.48,-3.62,61383.0,635383083.0,7.07,107.23,99.88,103.0,103.92,0.99,3.05,140.45,7.97,20156986690.0,20156986690.0,0.0,0.1,73.2,9.01
5450,002064,华峰化学,8.32,-3.59,-0.31,432693.0,363044873.98,3.36,8.6,8.31,8.59,8.63,0.83,0.87,15.37,1.58,41288365223.0,41200561559.0,-0.12,0.0,14.92,26.83
5482,002384,东山精密,25.48,-3.81,-1.01,903002.0,2322772620.77,3.4,26.3,25.4,26.27,26.49,0.91,6.51,30.54,2.31,43466681331.0,35323477502.0,0.0,-0.08,19.12,42.11
5484,300476,胜宏科技,36.8,-3.82,-1.46,298024.0,1107958324.86,4.08,38.2,36.64,38.2,38.26,1.05,3.48,31.14,3.82,31746941989.0,31471680638.0,0.41,0.19,11.99,101.53
5488,000921,海信家电,26.62,-3.83,-1.06,196946.0,528547326.33,4.26,27.68,26.5,27.68,27.68,1.8,2.16,9.91,2.49,36895596981.0,24272949925.0,0.0,0.15,11.43,37.29
5489,002583,海能达,17.53,-3.84,-0.7,2491930.0,4453040627.68,5.38,18.45,17.47,18.25,18.23,0.56,19.43,95.07,5.23,31877680599.0,22483382839.0,0.0,0.06,367.47,194.62
5490,000400,许继电气,25.51,-3.84,-1.02,241813.0,624389499.49,3.43,26.4,25.49,26.39,26.53,1.35,2.4,21.79,2.33,25991483623.0,25722251083.0,-0.08,0.0,-5.55,18.76
5515,002456,欧菲光,13.45,-4.0,-0.56,2726032.0,3730899823.0,4.35,14.05,13.44,14.01,14.01,0.78,8.38,708.95,12.29,44540230351.0,43747566813.0,0.0,-0.07,72.22,54.42
5576,002624,完美世界,12.87,-4.88,-0.66,1395441.0,1864235496.08,8.87,14.0,12.8,14.0,13.53,1.68,7.64,-48.16,3.27,24967393359.0,23518062286.0,0.0,0.0,78.25,13.09
5600,300735,光弘科技,31.38,-5.4,-1.79,478986.0,1531703029.86,5.43,33.17,31.37,33.0,33.17,0.85,6.33,121.41,5.01,24082916421.0,23763462906.0,0.03,-0.1,80.76,34.74
5634,300459,汤姆猫,7.13,-7.16,-0.55,11864094.0,9051793121.78,13.41,8.11,7.08,7.87,7.68,1.25,37.45,225.13,7.52,25067731995.0,22587420628.0,-0.14,-0.42,111.57,44.33
5640,600246,万通发展,10.25,-7.49,-0.83,838525.0,880469933.0,9.3,11.17,10.14,11.09,11.08,1.39,4.22,-131.67,3.69,20370665111.0,20370665111.0,-0.1,0.29,67.21,57.94
5641,002312,川发龙蟒,18.52,-7.49,-1.5,4785868.0,9550110896.61,14.29,21.31,18.45,20.0,20.02,1.4,27.3,61.77,3.73,34990551224.0,32469977298.0,0.05,-1.02,184.92,162.32
5655,002155,湖南黄金,18.13,-9.49,-1.9,1996188.0,3726073804.24,7.04,19.45,18.04,18.8,20.03,4.26,16.61,24.51,3.24,21792975664.0,21790770022.0,0.11,0.28,18.11,64.67
